GeneSymbol	CellType_1	CellType_2	CellType_3	CellType_4	CellType_5	CellType_6	CellType_7	CellType_8	CellType_9	CellType_10
Gene_176	32.9718369595116	166.295021680722	269.435774509635	558.191812024613	22.7819763573923	399.593622344258	506.351393294482	878.598210892467	246.524726268534	128.530320592447
Gene_177	97.6387555547382	470.294981504573	917.776948894337	1307.21455507963	99.6668082131113	78.2561129788829	306.848166025509	1295.03730455957	953.586861273782	39.4138911916639
Gene_178	118.436881311097	156.994843400899	540.9310358816	1213.32201975205	456.751426044092	101.603891002391	54.7406132924041	178.814280651171	598.193175412702	395.413259859182
Gene_179	144.539103062048	159.429926868887	1644.10545235948	191.945397859472	394.852518738949	162.804163939707	95.6625314660836	1573.56262965155	583.721004488662	114.376925811654
Gene_180	218.545033585782	376.907701231904	410.792073182636	434.334399082192	260.285140984215	164.703395712271	123.499050152314	493.184421885455	163.471582684482	326.525775786415
Gene_181	432.830916631645	945.653731145924	1429.8589901991	5389.52654423307	173.346118374337	145.333136209438	27.7437065316842	2463.93126189876	83.2085162737542	89.8441226230484
Gene_182	78.4925805359759	173.821221840445	1355.09888245597	553.746210852411	74.0010104194284	105.360437469415	116.137074026374	1453.01646965172	837.663149648502	81.2375649826721
Gene_183	496.013141164901	1043.26131000674	210.502730695121	5846.16455458988	355.752615792142	260.246204746478	86.1196931901799	224.897744575566	113.35392594856	417.44495979429
Gene_184	161.132867596279	795.237327265035	211.669877505669	481.249993135162	76.2570666919476	357.512032259302	1171.27615816037	1720.8647315211	25.2332682541894	428.784725215767
Gene_185	166.439413943021	368.050844731632	502.569835444656	241.719274069585	438.999001881389	94.5500883389812	347.359176636174	608.357677956389	230.551726495446	235.939208936996
Gene_186	1020.10599154729	1762.80797484273	363.008379624678	647.098743446829	242.462351153937	460.812578169129	154.250100464327	1887.68147041132	21.2882926944534	302.419044865763
Gene_187	118.805422638843	137.864718511586	257.229898412761	209.575888343638	660.003759104763	555.227144798046	103.670223529243	306.591449031915	75.6405678576639	676.345544861265
Gene_188	684.385953057124	2507.11092592027	704.346942023401	686.006085114906	213.33523259614	54.2723995175032	225.580510539922	1498.61779919046	240.062899784018	43.1957651656447
Gene_189	45.5236018731984	125.684392858689	1546.63961870624	353.742201621417	94.7615532404655	182.507466079482	175.753656647045	2940.71218308727	402.515759694481	58.1676621026751
Gene_190	59.6113077779674	217.883975387831	896.059533822806	2363.32365435776	178.154596099517	136.65810216061	266.283904837547	1073.06200322343	471.356326678258	114.109558833818
Gene_191	96.3972370590322	82.35388857253	725.000059997996	535.491286921033	607.742855241793	2031.53214590784	99.3798685771663	1715.55848339651	54.5478515744875	474.071152884339
Gene_192	140.656681808516	118.871610361314	826.485691907539	584.046498074726	2665.76016924233	400.436879502537	34.1734223335368	340.961349805703	528.638812182995	88.453816891678
Gene_193	161.691009669289	133.20275998933	1252.5236180263	284.620804717344	852.211057580192	484.289623068411	59.9036878493888	2180.25672497539	41.778167355607	479.717458495871
Gene_194	232.780228108435	79.1800560341955	2624.39142957801	64.0723202182981	529.165950726215	57.422068395397	48.7108308317213	760.818433536899	1452.46972367295	579.958898984937
Gene_195	89.9424084492267	105.204756425244	669.615893380814	354.030417010384	1063.05907942313	327.824008169794	90.4866734312912	541.771111448825	179.114455531258	320.891786669082
Gene_196	93.6347880232227	129.907312266506	899.888974247094	255.453674028449	177.650435669997	433.252419209141	168.438761292745	1663.11357755613	274.738351308739	166.874769413125
Gene_197	258.13467148721	1055.97979824981	1829.17308968689	1328.29953561965	258.022307366591	65.4560639190428	114.517031889151	5156.38423790452	66.4076885687227	64.17753715522
Gene_198	136.002268130753	238.273787038793	248.26250283967	250.133396888362	152.893340821874	270.074714701252	117.469106240347	306.256186831905	191.621378288476	314.028356539689
Gene_199	61.7757422973729	183.475627895901	330.360554043925	199.081243383538	89.3876394259162	334.349768078698	466.080645279509	1115.34268618078	74.8133750105056	438.161108674227
Gene_200	1156.8546499516	1832.07828441097	468.306688250654	387.858871728647	158.465860602399	150.617146348296	238.033346855113	1538.54373076119	62.7894555922896	313.346756643861
Gene_201	60.3854211292435	236.949774603101	1308.25548130028	1381.64369329147	182.923198377339	57.857668536588	139.455387161359	1386.78139593403	286.859909283799	105.060530496199
Gene_202	889.565398658325	1995.9028388941	376.072804985362	711.267430659759	48.0935162368128	206.956658861726	156.070091438446	1727.3233045673	50.4570924127879	245.140865632906
Gene_203	76.8633640977008	45.4394129437966	867.890450839872	141.851397613304	555.819094863292	350.872191614528	44.4988756115541	408.378515395719	567.937569208506	384.870023473198
Gene_204	16.7367742473363	104.999589310341	202.058890694383	1369.53332552053	46.7477782263609	115.278161432429	508.696436773506	181.404115111513	626.966060780324	374.629308635243
Gene_205	57.3702671418372	183.343259503278	523.207419198282	818.815026385018	82.3353637999475	225.714159435472	306.109399554606	1070.15477417282	178.381640173354	282.593778496861
Gene_206	590.964359408409	648.570233648843	71.8496341638521	810.947126315346	357.587842317285	856.479743232872	159.50703799054	95.9735449988917	97.0094003596598	1073.48683771226
Gene_207	74.710597399752	167.461183495447	498.469674239093	690.475861170388	67.3216385625326	88.9865173424928	223.133619904656	382.853030391786	772.727071514322	417.691374217878
Gene_208	1006.48556143202	1431.61445171602	2124.49456155512	2457.84130231914	1320.56833479147	56.2904907526116	27.207301413189	1280.09953281357	461.671094377499	34.5594081531588
Gene_209	186.271558806237	264.857526527079	832.096619563814	378.841234166304	335.492966406879	140.320202873931	308.759181000845	822.160279693917	714.377785699167	215.795104126974
Gene_210	112.655225136031	114.314410414604	189.834040416718	107.792710974546	171.104210347386	91.0657586361745	153.344036222546	66.7310480803332	877.748725314636	1594.61605300994
Gene_211	199.616440289823	165.616659767037	454.9583223703	796.179532943516	452.111065650618	1277.74974278092	36.363864096778	807.176176306355	35.9261872056628	635.50438287624
Gene_212	78.1017464729276	91.6754636048565	2400.35555611846	662.015232733171	509.045012836017	474.890706488207	51.3867165455717	4919.80748884785	45.07608018936	219.558683334515
Gene_213	123.312103632365	537.345875380215	92.3903841131334	1188.3422562955	78.2825658148681	190.108031847457	398.248540710992	118.390492110779	320.932416370956	307.524825347639
Gene_214	440.710813862874	823.739551449375	236.784859178618	677.781564682116	113.536502348096	105.879116168405	454.010131611948	295.508946521557	350.020526983954	616.006613431848
Gene_215	37.9669264030815	108.862792218166	627.952901031465	329.090092923139	72.7777365938569	170.56168494471	221.464512370714	632.835850494913	1408.11573841549	71.6064701009359
Gene_216	56.7403804491502	97.6160419481067	804.257352197252	777.438525200657	306.686354867848	665.031924035261	112.039625563464	2083.18802716155	30.4480254577566	613.498628245245
Gene_217	317.328029127535	696.843629687307	1109.26644560484	2745.5729755137	277.382817004224	130.83328524944	63.9076789629887	2020.7901792313	55.293100927237	257.807234419014
Gene_218	156.053123460104	668.713122301584	205.451612983502	1693.2005161268	90.2538001719299	140.894414852501	177.749690926921	225.45665730126	559.681094404027	95.6649533964628
Gene_219	64.4164209905284	442.978519003269	224.141443944986	666.697335541154	79.332930408077	282.566261108465	699.992072333364	592.991652774218	511.681190018138	47.557817606453
Gene_220	354.401677653266	1000.16569308338	489.128581512362	1934.61963559459	290.196249800863	57.5677554304406	60.5975789965466	404.680548841547	189.597453828466	184.493398418933
Gene_221	43.4464003980493	156.522291989066	613.38969305565	3067.77520435221	379.488052126052	741.272812883073	80.2709322204932	1406.94684742929	51.5046721107236	140.607141184291
Gene_222	53.4100286295737	98.4483248882262	399.391763030714	497.912979453825	115.936552282176	339.572922306084	135.258002574291	334.606911014322	838.224938903128	157.596062199095
Gene_223	95.568178621973	89.5725388239899	768.80903863067	544.014115785724	559.211038205684	219.21499904996	85.8490413863972	316.782564337984	1052.55992780148	232.635817215498
Gene_224	83.0943882705161	240.393323195671	232.12036267097	2083.07134868319	135.031930674472	174.293062743771	117.32267190817	153.872813021545	500.161004118038	235.690099381877
Gene_225	93.1248781223758	234.123214860958	384.592399176608	5836.63487816418	87.0414298707088	267.532247019667	31.6075321681868	407.123912925266	82.9918477422955	436.687299721148
Gene_226	172.608206940909	208.866214143181	1350.42879007187	745.24026879282	646.524761354601	79.603830855824	43.9144549751094	510.313822983661	1067.01733293451	133.166880971459
Gene_227	144.817306611417	482.617543978608	505.636502849817	665.593382322088	352.434485286651	39.6411206483884	198.277919964096	346.381985028239	435.96118356271	151.191111826508
Gene_228	666.101549331729	1115.15279748028	595.652701513563	1699.2288812713	163.694959054442	41.6119684624469	33.9454609154882	415.671213883464	163.191632770172	316.098474782214
Gene_229	23.9110095449348	137.410174278844	150.119775262953	1328.00748497318	82.793696780503	773.369993018838	556.360421503539	445.531054768302	101.011170083022	290.054917344001
Gene_230	314.761637786994	449.333004221002	608.554885705369	538.374856298165	1328.12659919316	167.717008984774	94.9196555925687	647.169745423687	89.8381956208882	293.88266332287
Gene_231	1228.25893200452	914.138770350802	1063.97827555431	141.826019769717	191.148108406113	39.6373466218212	43.3825702540769	771.925173000409	411.159588349341	209.520611219905
Gene_232	112.559693720918	351.71681529917	102.713662375908	1070.5535258376	171.108911812797	434.802747108705	173.90798145443	164.504490766431	77.9694481482145	534.955178245071
Gene_233	134.57028282579	277.955589857925	556.145362493474	1453.489196942	143.402616064266	661.919886512637	76.4548345108511	1453.72793389633	72.2530555195448	211.28482949392
Gene_234	242.928225128648	321.214297350366	201.221577769558	463.518325413432	898.156811846133	252.333788561085	133.995047392422	176.536479349384	85.6456108436281	1067.58428926996
Gene_235	66.0663320266277	167.269449702588	83.613692241505	2541.4930608307	156.543335873441	1009.0357142787	182.393735839577	92.7341826746805	200.943796427115	614.384537211272
Gene_236	5.83092966754716	63.1993541558599	113.110918352027	4388.46965282562	13.4992838001056	2032.74703463398	1254.81038445256	367.30009287349	863.849949532934	63.7816673281727
Gene_237	51.1086320022258	102.293980079195	813.416709114619	1332.18049925797	248.530996195852	346.549439726149	94.9049428603246	580.154682097238	1269.1864733607	69.1942143374168
Gene_238	574.995323595583	221.66149013417	1497.2260889724	213.717993200974	1432.89154711127	331.148570416087	27.4377569124645	1744.77640101247	37.5160428555749	890.809555327945
Gene_239	174.228735005516	750.160058791514	240.226411471976	162.869136556377	130.239755954722	75.8805355832579	552.892014265273	552.876054495152	130.247233516636	229.109664987225
Gene_240	377.28312578698	3067.70122717895	73.9962764922854	1341.76872594516	20.6835797741699	200.36984317529	1290.3458756753	468.286254625282	77.5189653159457	195.932081658984
Gene_241	351.763982692368	370.423801757204	573.932632854616	964.786580145706	652.423618997236	58.9493490791142	53.3677838721587	271.102448030704	120.280936242222	1372.58700797542
Gene_242	613.360412734773	1163.83391138092	207.204367672046	395.478775318681	357.80331089037	98.0975497141698	130.890478486329	176.192285748792	333.126377815905	174.703344583207
Gene_243	135.148555139217	261.264810764081	199.274736423238	203.620954796055	91.5553454453555	150.068032700419	472.71528119434	199.789230581348	746.577378806352	475.195445116234
Gene_244	896.575748310924	4713.75118573894	199.576708102634	1193.17837464957	98.5547739214312	82.4025595197853	306.592488380893	772.531289683909	45.2766103818042	159.938452239546
Gene_245	47.4532822268198	138.954111616184	663.06831233371	1059.55929265116	553.917985130544	181.084282194454	322.169575014708	697.794392295578	266.55860342721	250.112852155233
Gene_246	27.0180586209798	55.9230013166617	1054.27503944774	682.46727973598	239.318163968373	834.582729133259	115.612920531318	1723.97647315914	326.178717404982	69.0586578226318
Gene_247	50.4592846583377	88.674945228338	841.118636329303	509.203711299214	170.860503616912	273.226854752763	106.897708599085	738.930255835689	736.798856438702	112.04180535504
Gene_248	646.88429845989	581.445035620174	382.771252465674	469.521340841569	1067.22145412601	114.482163155171	51.3078518029505	224.425840545908	127.805129506336	594.81387398897
Gene_249	119.954000965301	58.8447463304053	862.183648147012	185.353010071189	543.907226985072	233.192614918981	139.286235457134	565.70573356258	187.312446042179	3186.98390138806
Gene_250	118.924570731746	185.170645609481	780.164381229266	284.386469958703	234.828808416341	218.692346965011	168.988485010821	1440.01491824465	91.0908784927976	444.116533515756
Gene_251	304.354573902309	319.682964965879	353.201782671393	151.885969676551	465.227598924038	325.295194348149	68.7416720120741	377.96455439129	201.24665206858	174.054738611988
Gene_252	273.141575182659	1111.87670047935	957.227959833235	2432.55449890868	83.6204475314434	138.063498512523	239.134979157466	4627.76793664909	38.1933123916939	180.935543611274
Gene_253	707.948616198648	1272.7234360296	276.741519614532	486.04507715032	194.064642995265	44.1292335448936	227.116037558519	269.774815795935	177.508450601622	674.246113454939
Gene_254	46.9301746464109	626.606981331836	138.599407917121	1431.77162420083	36.4339975151886	84.3912560234959	991.837823718658	187.138775125858	2085.71356571635	26.2796118607492
Gene_255	135.848710781024	179.353178448348	197.791451406458	127.446933442969	117.003198210505	117.007763148549	118.567258124864	107.759438024929	659.840300707619	625.221573978674
Gene_256	293.467799819073	397.115881604882	1026.1865469902	453.430484891157	95.2170647067465	27.9019112528666	98.3739346151872	607.07677283388	636.691722679588	537.127506925912
Gene_257	154.02154247595	251.879860349802	190.217029225915	204.330146540018	484.019880896921	268.611871516687	181.312912762873	217.291627566235	107.938244409015	664.750010890812
Gene_258	43.5353953840143	103.070197757542	155.028311271669	1421.55090498012	817.28333749579	347.479454419605	82.4751020174081	68.2929356039047	267.135192886136	454.450114186163
Gene_259	39.6222559202537	103.219414031275	165.908980347517	819.822118088304	183.121116148283	555.600288202151	143.313348075741	274.942997553287	35.1830480685166	1170.96331541063
Gene_260	686.066319421847	503.023628330041	3908.63601579274	404.381343096103	852.941876079735	40.3329407289904	18.2809514421336	4098.97975132853	28.3386606721027	532.442165673095
Gene_261	85.2073612720857	120.906603095181	1302.10824408915	696.412925452403	248.325757182896	136.621681586676	52.6693701262278	1083.74831591256	200.197357889817	287.833090729646
Gene_262	92.0217758637238	265.285635716367	602.133517530634	1931.17473971519	171.242332002233	329.711904762725	191.285465793144	955.360985707342	336.512732076735	87.0599838078624
Gene_263	17.7440134126364	88.8164845024488	176.464422351331	531.43629016183	39.7291065362681	361.431141378624	1175.58068497249	583.414206383037	63.6990381261607	1341.54018885488
Gene_264	91.8550957720886	451.529087002266	206.663778690273	1652.1309118065	73.1010641586506	381.344929816116	160.224436405407	432.02984443881	225.060616349633	74.4437535706037
Gene_265	67.0260304802072	660.835122559188	57.7624040185392	557.730279010837	39.9833563865012	988.518555222983	3579.42590357083	411.879179348864	254.762643856383	80.384190982545
Gene_266	221.422225446942	486.707557443455	374.97653752425	1034.04079681702	175.272098663384	260.134636825913	121.213809784188	566.40094598139	191.661335350563	144.817478347749
Gene_267	45.9508340501964	385.381040095468	83.5618105207573	4196.68363195735	82.5214723779734	233.152653829854	435.135546445589	130.515773385958	138.907892065282	343.980384108918
Gene_268	349.199084543559	1018.02685990002	411.765907197292	717.163831923815	105.609067006269	186.32868998904	136.92224257075	941.13185473603	196.22885356332	73.5455225440811
Gene_269	166.707376879038	414.281863069964	323.313738312421	367.129888362751	115.229344872073	261.084455052923	390.428623836413	686.557668857566	291.157358552617	198.843910000503
Gene_270	83.0146140140032	463.093959758316	126.526537507109	69.1560569817358	98.4679301036734	207.68526912641	2507.56376002299	497.333643416285	198.236168463063	144.859772540255
Gene_271	24.2805051511515	208.669421745771	81.3099696091468	2180.31356262844	31.5096021226059	452.897864367344	1186.64197556133	182.741579158676	358.531936008169	189.838964799953
Gene_272	357.758979124271	922.939552528881	386.10126289274	220.51271474764	246.568316105899	158.136511001353	324.443306399259	880.129384120652	209.433672505731	87.4857485444744
Gene_273	219.829912199754	701.777368459742	289.513067130073	6133.59930520435	89.4013583839851	186.463313796295	87.3871186733062	376.851316283767	147.812843980273	243.36962377653
Gene_274	175.315359422586	418.251629212321	822.307328546463	1412.96634661269	155.408506285795	112.526001424248	105.428780458103	771.800893888138	706.435757793537	88.2266527163653
Gene_275	132.584572786224	306.418590469182	168.204892933481	466.004021018804	62.7519713658848	152.076234293647	183.665879589728	178.477065407896	262.180432757383	459.963596607532
Gene_276	51.0658529142496	218.982242563681	118.851830193313	560.984567334284	92.8738231549797	511.86237954406	925.931735423129	405.328225025431	57.1536315409951	792.018224959945
Gene_277	1391.97457192028	1960.60632418284	304.029842459038	304.897353891141	793.443567775088	174.547805928294	53.6778200539283	625.565365073797	22.2597553510918	294.892389688559
Gene_278	82.6351106676087	167.317046989781	1262.43823961451	162.706024564616	252.0930491362	193.491759662875	348.44556554987	3048.0619120176	169.577486288726	206.001156754324
Gene_279	620.853297902985	1043.44071163611	189.634217986381	257.9208367339	480.942740703535	76.417628972778	371.544543971254	158.282134932278	354.461121907527	390.22791184645
Gene_280	42.6084233019407	116.156991951036	109.724072879878	770.63833481763	34.0480640898162	381.247726665129	396.900035223665	158.267424092361	186.141632980447	1478.16568893657
Gene_281	216.026240497777	913.220323519811	96.9695896007698	312.612292416378	32.001225504406	89.7069997119121	851.844190329832	246.780431152365	111.0315806439	955.158737196178
Gene_282	134.204686333642	171.2845833727	983.147417154639	373.850762206632	265.122534915668	77.2225458452957	51.9453390703958	524.663368274169	472.266750776274	218.866025164597
Gene_283	395.123244857744	999.883767842179	151.204972724605	160.152749383351	227.512403547658	483.39493078944	536.414407056126	505.298395613928	175.140559579911	99.6658971204401
Gene_284	60.6976887454953	196.571747364506	122.957378119606	492.112633530445	190.465135743888	498.438912388463	412.264946359971	221.616562023252	128.309348870262	527.279666121989
Gene_285	28.4213879531526	68.4358942860719	1960.92420828679	1393.98862578367	146.063632146394	95.1641816619093	74.3947903022559	1714.29414425365	213.723729413379	255.755796052221
Gene_286	330.703830130273	938.211655384753	95.8171291100776	343.281111799206	28.4383795924704	83.4149226418312	712.400338676401	96.8294321797519	1743.62304549793	284.395858930243
Gene_287	319.350918880863	409.803786993301	757.76195088496	1505.18215185953	618.568339752812	53.974612397873	33.7841516975655	266.338843149649	382.891168996216	298.761000812284
Gene_288	234.381891907326	956.273777430164	102.140273395679	809.384926414898	266.202199261844	403.863845955211	619.443489215319	316.754021534939	61.7410516418582	306.627988302835
Gene_289	315.653374001732	637.042712389788	307.41069563923	676.356436658922	92.2666336405983	224.007002805586	253.855055722742	907.420811210662	41.1874624137455	658.36332019129
Gene_290	241.553256123341	1117.34666545599	996.169191549631	1896.46952274078	587.777768788786	15.107785634523	100.325720742429	844.94043494421	88.0395731112949	170.299350099901
Gene_291	990.826301038392	785.693448368149	864.549994063646	576.950743164915	318.902149053799	216.27383172118	76.6347365186158	2248.0935025816	20.1694628349024	1707.2908856919
Gene_292	191.591647127584	727.72010798419	220.394341050996	491.443714961778	90.6185016185753	162.397481700994	341.730649685804	434.554982726008	297.442879579189	132.303063185824
Gene_293	254.064798329161	692.700632684129	164.242723002807	109.274329124619	104.160095845549	229.616267632215	791.579200106609	555.611619598261	116.88096930694	311.377830262364
Gene_294	1067.46012982305	1732.61171127332	290.234385543125	140.933959472689	91.3183212516285	183.301266707765	168.700902642891	995.123059389522	80.7019697072795	271.43413043948
Gene_295	349.069930214372	263.106705948541	695.839213745756	303.862228633111	432.045796545457	391.656175990607	62.5491351097457	1080.7822221224	64.291981754322	592.720791679188
Gene_296	247.784566318842	428.630860055123	181.859898564955	238.666625876338	144.171158161384	240.981204597045	270.155472826654	215.236389994149	506.697561871662	283.696544503321
Gene_297	678.713670977699	905.664045794943	1678.50383596179	1461.55867156467	859.00132191991	43.6289447923088	29.1537782554344	1853.46254161214	22.6792375751241	640.785224553656
Gene_298	338.128657569937	1204.21745834988	113.978969511591	397.649626922269	89.565973948111	104.613259939608	936.832360113802	167.039190664478	694.493831423912	229.054536260166
Gene_299	3144.00946885866	2180.8796064784	1000.56387497787	273.340978098889	1663.89310070167	27.1885879470293	28.8846596151477	432.047460192649	315.271172693574	156.089860681895
Gene_300	36.3453562350201	243.999421470575	269.918973718155	2437.80342628611	67.0728167868243	578.330194646153	625.21429725897	901.908777692435	220.717590312245	120.853274784065
Gene_301	182.688547201118	834.447859524462	434.944359155089	4042.17964435737	123.403448120356	131.984734643298	169.405585333582	937.966199751239	76.2434341198969	222.518280116977
Gene_302	105.139022235468	663.961704282862	87.7545928649638	1252.50073501969	34.0340358773955	512.630764238166	733.229304966934	299.032924982844	265.884644411587	112.521709370055
Gene_303	292.112976642007	495.881714362641	551.509252818005	515.864722528702	278.30022835069	363.951266749975	312.592841546937	1180.21193080995	276.491005818368	119.733003199284
Gene_304	122.974119990132	235.98037245386	70.9557028067561	348.384263925937	130.271235024379	176.726806237655	690.134347482449	67.3743551580633	161.252163621079	3927.27224973562
Gene_305	1034.07414047753	1448.78799876954	1504.90030463667	6221.84791577587	714.694958001812	143.469262680232	16.350383009821	2330.38978403716	24.5728235760051	232.925274316693
Gene_306	348.000826283737	1258.96403685928	247.083331269193	336.680249153993	84.6617462959391	37.0799753065564	285.416501448637	256.148612977847	632.725105180404	120.696882656967
Gene_307	162.78661520607	259.888446356581	1842.6253407522	309.391410887096	441.718896736305	185.7076976606	117.362462518966	2887.78792139643	310.139372028435	57.1593812350542
Gene_308	105.81497931415	437.994663053437	62.8124174545815	249.712018984526	101.823219449067	406.181700383459	1287.73481800143	221.548860001573	58.108637607884	998.48952742949
Gene_309	41.11768601118	118.835840935126	1149.89962001731	427.321548402785	281.599382834255	166.769142211324	474.084837362992	2259.10567347363	164.570853425418	255.585415460084
Gene_310	48.0367192348445	95.2078234454341	362.442909896368	250.501020129904	567.686710999329	374.440048467777	150.5844370171	245.280864819399	963.625826006809	86.4510916189958
Gene_311	88.0717291728579	158.315643604104	265.229824612585	496.722415881625	121.558554223725	467.125233577438	134.587762064075	416.893984095529	127.837745950331	629.062731666519
Gene_312	182.808457821801	1115.14266291347	368.277539988994	1096.93223084378	28.1234515716734	189.08545692565	757.798758386418	2549.94343357862	67.0431032193831	168.091490120971
Gene_313	206.13122594081	200.619531391146	1344.60179455021	377.207311148001	433.89919078367	68.0473210562938	103.687203611902	884.230192272324	289.461255310751	667.965492763758
Gene_314	162.869797594297	317.554895574159	625.113907677597	513.397067224466	150.423172897966	69.2979070174982	144.0074642858	547.208468659827	329.708868240569	283.135048284112
Gene_315	84.6814069699787	281.656885397847	378.828714821939	624.819047062632	129.164886005237	228.522363184354	583.950034993379	713.867038659267	364.862684996818	147.838587384103
Gene_316	162.726501366696	468.644689655037	661.829030529183	516.804243650451	48.6968767622244	122.742974131492	268.88297522556	1601.51161104459	225.960761256692	141.262845543771
Gene_317	163.904542336126	676.61285973374	746.328419822276	886.22619639111	52.6794452539134	106.450049516343	411.655326459587	2139.30984009021	272.078965144886	87.2196372585335
Gene_318	336.537761938071	843.262580593811	593.309724327515	472.383738025088	333.233359969732	74.0464006077315	157.566930317765	889.111740894682	128.388227286946	188.00871577266
Gene_319	162.52422550673	518.839646038901	187.091994637403	460.495590056421	134.70374614031	78.0168636851856	404.408504630606	204.654968755817	274.88668650147	509.948883653111
Gene_320	122.323226206253	211.884725041159	613.818897904834	174.2971736871	158.647264928159	233.948030091534	282.675752626639	1122.4503960719	277.100260848783	196.16581123631
Gene_321	237.354827386062	471.834229788494	361.394761173799	912.789464790497	162.704162146072	402.962518494781	115.338339423098	700.911772914702	141.119063086838	154.040849563432
Gene_322	342.354546290915	1815.97512976848	226.829870999762	750.623586340434	101.404946587797	72.2367974238832	567.828193258495	529.372395724742	194.775456527797	118.857293452218
Gene_323	666.317236391633	1101.61483014266	111.813181732998	168.686233106718	280.304963378569	70.0362996846868	531.476389107924	89.0033801347658	457.692307171413	620.789116175903
Gene_324	363.390723736241	975.588449782193	178.191226088756	1496.38112461836	132.294977116216	370.42997025465	310.528911292569	560.62457004921	45.543617027664	410.919996014213
Gene_325	225.179075762319	307.568899196724	660.902144788459	370.334794742923	474.317178323761	141.798084783473	90.957617845565	483.091358219581	505.905190241627	124.32480522834
Gene_326	94.0347640968344	395.114424178114	1077.10474035678	949.535417231444	61.9626922410627	86.6779371185604	408.219765767469	2083.68156043966	663.239517450036	65.5001167955717
Gene_327	290.987408233187	1189.68347093935	131.384039066594	362.682495990179	186.682373264537	112.803205872166	747.248967404419	234.768503543738	249.28400102042	153.662601579946
Gene_328	772.513684598483	2162.17404571187	763.948407504335	401.055303651486	108.658209659229	39.1003219116992	294.459590641671	1435.2240635526	427.474635445973	69.6365614873069
Gene_329	51.9235514087129	450.123843463039	112.467555548554	3585.05028158184	43.2939528924625	341.059990443696	345.409851511504	194.019482384865	578.976931415424	67.9239738298712
Gene_330	89.8957652623804	83.7586350384559	3628.44753177031	343.781409129798	246.513454146683	63.5722808677429	40.9011558186736	1733.55152710518	949.523595036643	147.192022444271
Gene_331	193.534238399936	2005.3987161821	17.814790083057	845.442534969485	18.4647377362436	356.415169502666	4362.2839707337	138.649356481626	35.7393992205376	1047.59266934868
Gene_332	49.9445679938646	89.0273055428562	373.551332700319	536.104547234014	818.44713545887	223.555270394863	87.3063968099275	178.774056344901	372.110206195882	312.693443599045
Gene_333	290.045736655561	824.164828678907	1952.38745049702	602.49939048159	260.110826935851	58.0266644468695	130.230390852451	3478.07477737737	271.788021647644	41.3618678642386
Gene_334	428.326240288	776.986208216712	345.500652591532	268.622563875846	181.976319845145	74.2780224528117	84.2562248978019	276.046452971764	473.960090265795	100.8966670403
Gene_335	452.069583756241	264.721851201508	430.913177182523	61.0594254989921	307.098477738593	110.373930714913	90.2996574338803	262.39135135558	401.371610632796	731.472177025497
Gene_336	786.267064698504	3243.64526414703	751.682119611292	1907.19639413215	177.889470715002	74.4925885211698	138.189872009761	1987.51235041821	133.671667091487	35.4897268894097
Gene_337	813.35882300533	1615.803671853	549.646685892973	672.550519352498	256.049548873112	53.518015173805	182.260277168354	940.226459757794	70.5238519924204	427.988902016277
Gene_338	153.906682838608	350.143207063663	1507.91471716168	517.447418665204	211.411934914487	61.332581150363	285.858105457125	2336.19253132125	222.614159534744	252.905960471316
Gene_339	92.1738558416168	168.479775666069	275.797597995381	947.89214123807	95.1324933726229	244.08786580603	142.258611211495	287.677797635979	189.166629314478	849.696433082487
Gene_340	136.13750799224	291.134312993474	1001.58272467401	288.051276732412	456.56688220077	81.2579033808782	121.421353928927	907.438566314789	398.933893040459	73.7846075715905
Gene_341	54.5057074924559	186.302185922288	370.847178523436	1536.90972038594	81.8972827237171	34.8439259725292	271.895828960502	153.878184251531	1160.43610514207	449.858972110834
Gene_342	373.338458663045	260.336041917931	831.396835812705	265.669840766836	171.533164865068	193.380589307187	62.5886460171902	938.045228268148	164.823728751326	570.54258421572
Gene_343	134.211115471229	280.228341175024	429.82632442939	516.814506395713	93.7158145904896	421.269628091113	240.512651241332	1125.97363578096	142.349828571643	225.772347993433
Gene_344	104.86689188415	781.969419176896	159.645547416139	432.79527044975	65.7784311347848	144.688857948156	767.012696022733	483.831372063218	199.391146686178	89.8181860839799
Gene_345	129.841722995779	894.548793493809	187.86837987756	3861.38169330462	184.586563461409	124.999738588147	240.355190864849	192.056800079943	586.151964271791	47.6758285971264
Gene_346	182.887456892795	827.385669258815	562.644113063498	1445.26992759975	106.297679702707	293.108123949952	331.783569222328	3175.2437237707	40.8768190182693	123.495434039292
Gene_347	126.701190192374	737.035526272796	507.618109719615	2134.57920757155	16.5287810609527	109.452870363077	353.237340091738	1511.86830323447	305.700545330708	77.6582560061548
Gene_348	88.3452475541302	191.336793328191	1761.43189142654	302.018964218528	1000.88025766622	56.889158817101	135.943318791096	1379.73986022079	315.863415962734	117.635793682873
Gene_349	1179.14040630839	3923.18717308965	163.5268776561	350.774384873784	32.0196466822764	38.2500739435662	533.996411617536	475.864279876436	99.0308330651641	813.717659827844
Gene_350	174.391167661801	316.935311463777	536.601628447583	285.925204121272	108.852360525164	130.030274714509	298.22620083102	889.058767497921	225.6743989664	496.141871512581
Gene_351	74.771021463	185.694964316231	353.443860853212	1764.04122468496	163.504335232561	429.532451485772	248.307998216159	725.588503147109	66.8667783002253	774.264501148526
